SA ID	ener_dir_cd	elec_intvl_end_dttm	usg_dt	dst_shft_amt	intvl_lgth	intvl_tm_sk	uom	usgAmount	vee_sta_cd		
	D	8/25/2016 10:30	8/25/2016	-1	15	151030	KWH	0.828	G		
	D	8/25/2016 10:45	8/25/2016	-1	15	151045	KWH	1.98	G		
	D	8/25/2016 11:00	8/25/2016	-1	15	151100	KWH	1.44	G		
	D	8/25/2016 11:15	8/25/2016	-1	15	151115	KWH	0.744	G		
	D	8/25/2016 11:30	8/25/2016	-1	15	151130	KWH	1.744	G		
	D	8/25/2016 11:45	8/25/2016	-1	15	151145	KWH	1.644	G		
	D	8/25/2016 12:00	8/25/2016	-1	15	151200	KWH	0.404	G		
	D	8/25/2016 12:15	8/25/2016	-1	15	151215	KWH	0.784	G		
	D	8/25/2016 12:30	8/25/2016	-1	15	151230	KWH	1.816	G		
	D	8/25/2016 12:45	8/25/2016	-1	15	151245	KWH	1.812	G		
	D	8/25/2016 13:00	8/25/2016	-1	15	151300	KWH	0.572	G		
	D	8/25/2016 13:15	8/25/2016	-1	15	151315	KWH	2.76	G		
	D	8/25/2016 13:30	8/25/2016	-1	15	151330	KWH	3.532	G		
	D	8/25/2016 13:45	8/25/2016	-1	15	151345	KWH	3.1	G		
	D	8/25/2016 14:00	8/25/2016	-1	15	151400	KWH	2.988	G		
	D	8/25/2016 14:15	8/25/2016	-1	15	151415	KWH	2.956	G		
	D	8/25/2016 14:30	8/25/2016	-1	15	151430	KWH	2.944	G		
	D	8/25/2016 14:45	8/25/2016	-1	15	151445	KWH	3.064	G		
	D	8/25/2016 15:00	8/25/2016	-1	15	151500	KWH	2.984	G		
	D	8/25/2016 15:15	8/25/2016	-1	15	151515	KWH	2.96	G		
	D	8/25/2016 15:30	8/25/2016	-1	15	151530	KWH	2.208	G		
	D	8/25/2016 15:45	8/25/2016	-1	15	151545	KWH	1.512	G		
	D	8/25/2016 16:00	8/25/2016	-1	15	151600	KWH	1.096	G		
	D	8/25/2016 16:15	8/25/2016	-1	15	151615	KWH	1.1	G		
	D	8/25/2016 16:30	8/25/2016	-1	15	151630	KWH	1.408	G		
	D	8/25/2016 16:45	8/25/2016	-1	15	151645	KWH	1.568	G		
	D	8/25/2016 17:00	8/25/2016	-1	15	151700	KWH	1.016	G		
	D	8/25/2016 17:15	8/25/2016	-1	15	151715	KWH	1.872	G		
	D	8/25/2016 17:30	8/25/2016	-1	15	151730	KWH	1.864	G		
	D	8/25/2016 17:45	8/25/2016	-1	15	151745	KWH	1.856	G		
	D	8/25/2016 18:00	8/25/2016	-1	15	151800	KWH	1.308	G		
	D	8/25/2016 18:15	8/25/2016	-1	15	151815	KWH	0.168	G		
	D	8/25/2016 18:30	8/25/2016	-1	15	151830	KWH	0.168	G		
	D	8/25/2016 18:45	8/25/2016	-1	15	151845	KWH	0.164	G		
	D	8/25/2016 19:00	8/25/2016	-1	15	151900	KWH	0.168	G		
	D	8/25/2016 19:15	8/25/2016	-1	15	151915	KWH	0.152	G		
	D	8/25/2016 19:30	8/25/2016	-1	15	151930	KWH	0.136	G		
	D	8/25/2016 19:45	8/25/2016	-1	15	151945	KWH	0.192	G		
	D	8/25/2016 20:00	8/25/2016	-1	15	152000	KWH	0.364	G		
	D	8/25/2016 20:15	8/25/2016	-1	15	152015	KWH	0.256	G		
	D	8/25/2016 20:30	8/25/2016	-1	15	152030	KWH	0.256	G		
	D	8/25/2016 20:45	8/25/2016	-1	15	152045	KWH	0.252	G		
	D	8/25/2016 21:00	8/25/2016	-1	15	152100	KWH	0.22	G		
	D	8/25/2016 21:15	8/25/2016	-1	15	152115	KWH	0.26	G		
	D	8/25/2016 21:30	8/25/2016	-1	15	152130	KWH	0.26	G		
	D	8/25/2016 21:45	8/25/2016	-1	15	152145	KWH	0.256	G		
	D	8/25/2016 22:00	8/25/2016	-1	15	152200	KWH	0.26	G		
	D	8/25/2016 22:15	8/25/2016	-1	15	152215	KWH	0.224	G		
	D	8/25/2016 22:30	8/25/2016	-1	15	152230	KWH	0.26	G		
	D	8/25/2016 22:45	8/25/2016	-1	15	152245	KWH	0.264	G		
	D	8/25/2016 23:00	8/25/2016	-1	15	152300	KWH	0.264	G		
	D	8/25/2016 23:15	8/25/2016	-1	15	152315	KWH	0.228	G		
	D	8/25/2016 23:30	8/25/2016	-1	15	152330	KWH	0.264	G		
	D	8/25/2016 23:45	8/25/2016	-1	15	152345	KWH	0.264	G		
	D	8/26/2016 0:00	8/25/2016	-1	15	150000	KWH	0.264	G		
	D	8/26/2016 0:15	8/26/2016	-1	15	150015	KWH	0.224	G		
	D	8/26/2016 0:30	8/26/2016	-1	15	150030	KWH	0.264	G		
	D	8/26/2016 0:45	8/26/2016	-1	15	150045	KWH	0.256	G		
	D	8/26/2016 1:00	8/26/2016	-1	15	150100	KWH	0.264	G		
	D	8/26/2016 1:15	8/26/2016	-1	15	150115	KWH	0.22	G		
	D	8/26/2016 1:30	8/26/2016	-1	15	150130	KWH	0.268	G		
	D	8/26/2016 1:45	8/26/2016	-1	15	150145	KWH	0.28	G		
	D	8/26/2016 2:00	8/26/2016	-1	15	150200	KWH	0.36	G		
	D	8/26/2016 2:15	8/26/2016	-1	15	150215	KWH	0.26	G		
	D	8/26/2016 2:30	8/26/2016	-1	15	150230	KWH	0.264	G		
	D	8/26/2016 2:45	8/26/2016	-1	15	150245	KWH	0.268	G		
	D	8/26/2016 3:00	8/26/2016	-1	15	150300	KWH	0.264	G		
	D	8/26/2016 3:15	8/26/2016	-1	15	150315	KWH	0.244	G		
	D	8/26/2016 3:30	8/26/2016	-1	15	150330	KWH	0.236	G		
	D	8/26/2016 3:45	8/26/2016	-1	15	150345	KWH	0.26	G		
	D	8/26/2016 4:00	8/26/2016	-1	15	150400	KWH	0.248	G		
	D	8/26/2016 4:15	8/26/2016	-1	15	150415	KWH	0.216	G		
	D	8/26/2016 4:30	8/26/2016	-1	15	150430	KWH	0.224	G		
	D	8/26/2016 4:45	8/26/2016	-1	15	150445	KWH	0.248	G		
	D	8/26/2016 5:00	8/26/2016	-1	15	150500	KWH	0.248	G		
	D	8/26/2016 5:15	8/26/2016	-1	15	150515	KWH	0.22	G		
	D	8/26/2016 5:30	8/26/2016	-1	15	150530	KWH	0.248	G		
	D	8/26/2016 5:45	8/26/2016	-1	15	150545	KWH	0.256	G		
	D	8/26/2016 6:00	8/26/2016	-1	15	150600	KWH	0.26	G		
	D	8/26/2016 6:15	8/26/2016	-1	15	150615	KWH	0.336	G		
	D	8/26/2016 6:30	8/26/2016	-1	15	150630	KWH	0.24	G		
	D	8/26/2016 6:45	8/26/2016	-1	15	150645	KWH	0.156	G		
	D	8/26/2016 7:00	8/26/2016	-1	15	150700	KWH	0.132	G		
	D	8/26/2016 7:15	8/26/2016	-1	15	150715	KWH	0.436	G		
	D	8/26/2016 7:30	8/26/2016	-1	15	150730	KWH	0.408	G		
	D	8/26/2016 7:45	8/26/2016	-1	15	150745	KWH	0.368	G		
	D	8/26/2016 8:00	8/26/2016	-1	15	150800	KWH	0.516	G		
	D	8/26/2016 8:15	8/26/2016	-1	15	150815	KWH	1.188	G		
	D	8/26/2016 8:30	8/26/2016	-1	15	150830	KWH	1.3	G		
	D	8/26/2016 8:45	8/26/2016	-1	15	150845	KWH	1.16	G		
	D	8/26/2016 9:00	8/26/2016	-1	15	150900	KWH	1.392	G		
	D	8/26/2016 9:15	8/26/2016	-1	15	150915	KWH	0.6	G		
	D	8/26/2016 9:30	8/26/2016	-1	15	150930	KWH	1.1	G		
	D	8/26/2016 9:45	8/26/2016	-1	15	150945	KWH	0.764	G		
	D	8/26/2016 10:00	8/26/2016	-1	15	151000	KWH	1.288	G		
	D	8/26/2016 10:15	8/26/2016	-1	15	151015	KWH	2.072	G		
	D	8/26/2016 10:30	8/26/2016	-1	15	151030	KWH	2.624	G		
	D	8/26/2016 10:45	8/26/2016	-1	15	151045	KWH	1.572	G		
	D	8/26/2016 11:00	8/26/2016	-1	15	151100	KWH	2.304	G		
	D	8/26/2016 11:15	8/26/2016	-1	15	151115	KWH	2.872	G		
	D	8/26/2016 11:30	8/26/2016	-1	15	151130	KWH	3.496	G		
	D	8/26/2016 11:45	8/26/2016	-1	15	151145	KWH	3.328	G		
	D	8/26/2016 12:00	8/26/2016	-1	15	151200	KWH	2.7	G		
	D	8/26/2016 12:15	8/26/2016	-1	15	151215	KWH	3.084	G		
	D	8/26/2016 12:30	8/26/2016	-1	15	151230	KWH	3.108	G		
	D	8/26/2016 12:45	8/26/2016	-1	15	151245	KWH	2.5	G		
	D	8/26/2016 13:00	8/26/2016	-1	15	151300	KWH	2.276	G		
	D	8/26/2016 13:15	8/26/2016	-1	15	151315	KWH	2.14	G		
	D	8/26/2016 13:30	8/26/2016	-1	15	151330	KWH	1.54	G		
	D	8/26/2016 13:45	8/26/2016	-1	15	151345	KWH	0.704	G		
	D	8/26/2016 14:00	8/26/2016	-1	15	151400	KWH	1.148	G		
	D	8/26/2016 14:15	8/26/2016	-1	15	151415	KWH	2.172	G		
	D	8/26/2016 14:30	8/26/2016	-1	15	151430	KWH	2.14	G		
	D	8/26/2016 14:45	8/26/2016	-1	15	151445	KWH	2.124	G		
	D	8/26/2016 15:00	8/26/2016	-1	15	151500	KWH	2.076	G		
	D	8/26/2016 15:15	8/26/2016	-1	15	151515	KWH	1.392	G		
	D	8/26/2016 15:30	8/26/2016	-1	15	151530	KWH	1.836	G		
	D	8/26/2016 15:45	8/26/2016	-1	15	151545	KWH	1.176	G		
	D	8/26/2016 16:00	8/26/2016	-1	15	151600	KWH	1.78	G		
	D	8/26/2016 16:15	8/26/2016	-1	15	151615	KWH	1.248	G		
	D	8/26/2016 16:30	8/26/2016	-1	15	151630	KWH	1.764	G		
	D	8/26/2016 16:45	8/26/2016	-1	15	151645	KWH	1.136	G		
	D	8/26/2016 17:00	8/26/2016	-1	15	151700	KWH	1.784	G		
	D	8/26/2016 17:15	8/26/2016	-1	15	151715	KWH	1.264	G		
	D	8/26/2016 17:30	8/26/2016	-1	15	151730	KWH	1.244	G		
	D	8/26/2016 17:45	8/26/2016	-1	15	151745	KWH	0.804	G		
	D	8/26/2016 18:00	8/26/2016	-1	15	151800	KWH	1.02	G		
	D	8/26/2016 18:15	8/26/2016	-1	15	151815	KWH	1.404	G		
	D	8/26/2016 18:30	8/26/2016	-1	15	151830	KWH	0.328	G		
	D	8/26/2016 18:45	8/26/2016	-1	15	151845	KWH	0.28	G		
	D	8/26/2016 19:00	8/26/2016	-1	15	151900	KWH	0.296	G		
	D	8/26/2016 19:15	8/26/2016	-1	15	151915	KWH	0.308	G		
	D	8/26/2016 19:30	8/26/2016	-1	15	151930	KWH	0.304	G		
	D	8/26/2016 19:45	8/26/2016	-1	15	151945	KWH	0.296	G		
	D	8/26/2016 20:00	8/26/2016	-1	15	152000	KWH	0.396	G		
	D	8/26/2016 20:15	8/26/2016	-1	15	152015	KWH	0.4	G		
	D	8/26/2016 20:30	8/26/2016	-1	15	152030	KWH	0.372	G		
	D	8/26/2016 20:45	8/26/2016	-1	15	152045	KWH	0.38	G		
	D	8/26/2016 21:00	8/26/2016	-1	15	152100	KWH	0.396	G		
	D	8/26/2016 21:15	8/26/2016	-1	15	152115	KWH	0.376	G		
	D	8/26/2016 21:30	8/26/2016	-1	15	152130	KWH	0.372	G		
	D	8/26/2016 21:45	8/26/2016	-1	15	152145	KWH	0.396	G		
	D	8/26/2016 22:00	8/26/2016	-1	15	152200	KWH	0.404	G		
	D	8/26/2016 22:15	8/26/2016	-1	15	152215	KWH	0.352	G		
	D	8/26/2016 22:30	8/26/2016	-1	15	152230	KWH	0.4	G		
	D	8/26/2016 22:45	8/26/2016	-1	15	152245	KWH	0.404	G		
	D	8/26/2016 23:00	8/26/2016	-1	15	152300	KWH	0.448	G		
	D	8/26/2016 23:15	8/26/2016	-1	15	152315	KWH	0.364	G		
	D	8/26/2016 23:30	8/26/2016	-1	15	152330	KWH	0.408	G		
	D	8/26/2016 23:45	8/26/2016	-1	15	152345	KWH	0.408	G		
	D	8/27/2016 0:00	8/26/2016	-1	15	150000	KWH	0.408	G		
	D	8/27/2016 0:15	8/27/2016	-1	15	150015	KWH	0.408	G		
	D	8/27/2016 0:30	8/27/2016	-1	15	150030	KWH	0.388	G		
	D	8/27/2016 0:45	8/27/2016	-1	15	150045	KWH	0.38	G		
	D	8/27/2016 1:00	8/27/2016	-1	15	150100	KWH	0.536	G		
	D	8/27/2016 1:15	8/27/2016	-1	15	150115	KWH	0.408	G		
	D	8/27/2016 1:30	8/27/2016	-1	15	150130	KWH	0.36	G		
	D	8/27/2016 1:45	8/27/2016	-1	15	150145	KWH	0.4	G		
	D	8/27/2016 2:00	8/27/2016	-1	15	150200	KWH	0.408	G		
	D	8/27/2016 2:15	8/27/2016	-1	15	150215	KWH	0.384	G		
	D	8/27/2016 2:30	8/27/2016	-1	15	150230	KWH	0.38	G		
	D	8/27/2016 2:45	8/27/2016	-1	15	150245	KWH	0.408	G		
	D	8/27/2016 3:00	8/27/2016	-1	15	150300	KWH	0.396	G		
	D	8/27/2016 3:15	8/27/2016	-1	15	150315	KWH	0.376	G		
	D	8/27/2016 3:30	8/27/2016	-1	15	150330	KWH	0.408	G		
	D	8/27/2016 3:45	8/27/2016	-1	15	150345	KWH	0.372	G		
	D	8/27/2016 4:00	8/27/2016	-1	15	150400	KWH	0.368	G		
	D	8/27/2016 4:15	8/27/2016	-1	15	150415	KWH	0.392	G		
	D	8/27/2016 4:30	8/27/2016	-1	15	150430	KWH	0.36	G		
	D	8/27/2016 4:45	8/27/2016	-1	15	150445	KWH	0.376	G		
	D	8/27/2016 5:00	8/27/2016	-1	15	150500	KWH	0.412	G		
	D	8/27/2016 5:15	8/27/2016	-1	15	150515	KWH	0.372	G		
	D	8/27/2016 5:30	8/27/2016	-1	15	150530	KWH	0.412	G		
	D	8/27/2016 5:45	8/27/2016	-1	15	150545	KWH	0.396	G		
	D	8/27/2016 6:00	8/27/2016	-1	15	150600	KWH	0.376	G		
	D	8/27/2016 6:15	8/27/2016	-1	15	150615	KWH	0.408	G		
	D	8/27/2016 6:30	8/27/2016	-1	15	150630	KWH	0.368	G		
	D	8/27/2016 6:45	8/27/2016	-1	15	150645	KWH	0.42	G		
	D	8/27/2016 7:00	8/27/2016	-1	15	150700	KWH	0.312	G		
	D	8/27/2016 7:15	8/27/2016	-1	15	150715	KWH	0.28	G		
	D	8/27/2016 7:30	8/27/2016	-1	15	150730	KWH	0.28	G		
	D	8/27/2016 7:45	8/27/2016	-1	15	150745	KWH	0.3	G		
	D	8/27/2016 8:00	8/27/2016	-1	15	150800	KWH	0.252	G		
	D	8/27/2016 8:15	8/27/2016	-1	15	150815	KWH	0.288	G		
	D	8/27/2016 8:30	8/27/2016	-1	15	150830	KWH	0.296	G		
	D	8/27/2016 8:45	8/27/2016	-1	15	150845	KWH	0.264	G		
	D	8/27/2016 9:00	8/27/2016	-1	15	150900	KWH	0.312	G		
	D	8/27/2016 9:15	8/27/2016	-1	15	150915	KWH	0.308	G		
	D	8/27/2016 9:30	8/27/2016	-1	15	150930	KWH	0.268	G		
	D	8/27/2016 9:45	8/27/2016	-1	15	150945	KWH	0.356	G		
	D	8/27/2016 10:00	8/27/2016	-1	15	151000	KWH	0.276	G		
	D	8/27/2016 10:15	8/27/2016	-1	15	151015	KWH	0.308	G		
	D	8/27/2016 10:30	8/27/2016	-1	15	151030	KWH	0.32	G		
	D	8/27/2016 10:45	8/27/2016	-1	15	151045	KWH	0.316	G		
	D	8/27/2016 11:00	8/27/2016	-1	15	151100	KWH	0.308	G		
	D	8/27/2016 11:15	8/27/2016	-1	15	151115	KWH	0.272	G		
	D	8/27/2016 11:30	8/27/2016	-1	15	151130	KWH	0.312	G		
	D	8/27/2016 11:45	8/27/2016	-1	15	151145	KWH	0.296	G		
	D	8/27/2016 12:00	8/27/2016	-1	15	151200	KWH	0.28	G		
	D	8/27/2016 12:15	8/27/2016	-1	15	151215	KWH	0.432	G		
	D	8/27/2016 12:30	8/27/2016	-1	15	151230	KWH	0.28	G		
	D	8/27/2016 12:45	8/27/2016	-1	15	151245	KWH	0.292	G		
	D	8/27/2016 13:00	8/27/2016	-1	15	151300	KWH	0.308	G		
	D	8/27/2016 13:15	8/27/2016	-1	15	151315	KWH	0.264	G		
	D	8/27/2016 13:30	8/27/2016	-1	15	151330	KWH	0.308	G		
	D	8/27/2016 13:45	8/27/2016	-1	15	151345	KWH	0.304	G		
	D	8/27/2016 14:00	8/27/2016	-1	15	151400	KWH	0.268	G		
	D	8/27/2016 14:15	8/27/2016	-1	15	151415	KWH	0.308	G		
	D	8/27/2016 14:30	8/27/2016	-1	15	151430	KWH	0.296	G		
	D	8/27/2016 14:45	8/27/2016	-1	15	151445	KWH	0.272	G		
	D	8/27/2016 15:00	8/27/2016	-1	15	151500	KWH	0.308	G		
	D	8/27/2016 15:15	8/27/2016	-1	15	151515	KWH	0.284	G		
	D	8/27/2016 15:30	8/27/2016	-1	15	151530	KWH	0.28	G		
	D	8/27/2016 15:45	8/27/2016	-1	15	151545	KWH	0.308	G		
	D	8/27/2016 16:00	8/27/2016	-1	15	151600	KWH	0.276	G		
	D	8/27/2016 16:15	8/27/2016	-1	15	151615	KWH	0.288	G		
	D	8/27/2016 16:30	8/27/2016	-1	15	151630	KWH	0.304	G		
	D	8/27/2016 16:45	8/27/2016	-1	15	151645	KWH	0.272	G		
	D	8/27/2016 17:00	8/27/2016	-1	15	151700	KWH	0.296	G		
	D	8/27/2016 17:15	8/27/2016	-1	15	151715	KWH	0.304	G		
	D	8/27/2016 17:30	8/27/2016	-1	15	151730	KWH	0.268	G		
	D	8/27/2016 17:45	8/27/2016	-1	15	151745	KWH	0.304	G		
	D	8/27/2016 18:00	8/27/2016	-1	15	151800	KWH	0.3	G		
	D	8/27/2016 18:15	8/27/2016	-1	15	151815	KWH	0.292	G		
	D	8/27/2016 18:30	8/27/2016	-1	15	151830	KWH	0.26	G		
	D	8/27/2016 18:45	8/27/2016	-1	15	151845	KWH	0.304	G		
	D	8/27/2016 19:00	8/27/2016	-1	15	151900	KWH	0.304	G		
	D	8/27/2016 19:15	8/27/2016	-1	15	151915	KWH	0.272	G		
	D	8/27/2016 19:30	8/27/2016	-1	15	151930	KWH	0.292	G		
	D	8/27/2016 19:45	8/27/2016	-1	15	151945	KWH	0.344	G		
	D	8/27/2016 20:00	8/27/2016	-1	15	152000	KWH	0.392	G		
	D	8/27/2016 20:15	8/27/2016	-1	15	152015	KWH	0.336	G		
	D	8/27/2016 20:30	8/27/2016	-1	15	152030	KWH	0.576	G		
	D	8/27/2016 20:45	8/27/2016	-1	15	152045	KWH	0.336	G		
	D	8/27/2016 21:00	8/27/2016	-1	15	152100	KWH	0.4	G		
	D	8/27/2016 21:15	8/27/2016	-1	15	152115	KWH	0.404	G		
	D	8/27/2016 21:30	8/27/2016	-1	15	152130	KWH	0.404	G		
	D	8/27/2016 21:45	8/27/2016	-1	15	152145	KWH	0.396	G		
	D	8/27/2016 22:00	8/27/2016	-1	15	152200	KWH	0.404	G		
	D	8/27/2016 22:15	8/27/2016	-1	15	152215	KWH	0.364	G		
	D	8/27/2016 22:30	8/27/2016	-1	15	152230	KWH	0.4	G		
	D	8/27/2016 22:45	8/27/2016	-1	15	152245	KWH	0.404	G		
	D	8/27/2016 23:00	8/27/2016	-1	15	152300	KWH	0.408	G		
	D	8/27/2016 23:15	8/27/2016	-1	15	152315	KWH	0.36	G		
	D	8/27/2016 23:30	8/27/2016	-1	15	152330	KWH	0.404	G		
	D	8/27/2016 23:45	8/27/2016	-1	15	152345	KWH	0.404	G		
	D	8/28/2016 0:00	8/27/2016	-1	15	150000	KWH	0.404	G		
	D	8/28/2016 0:15	8/28/2016	-1	15	150015	KWH	0.352	G		
	D	8/28/2016 0:30	8/28/2016	-1	15	150030	KWH	0.412	G		
	D	8/28/2016 0:45	8/28/2016	-1	15	150045	KWH	0.404	G		
	D	8/28/2016 1:00	8/28/2016	-1	15	150100	KWH	0.38	G		
	D	8/28/2016 1:15	8/28/2016	-1	15	150115	KWH	0.384	G		
	D	8/28/2016 1:30	8/28/2016	-1	15	150130	KWH	0.404	G		
	D	8/28/2016 1:45	8/28/2016	-1	15	150145	KWH	0.408	G		
	D	8/28/2016 2:00	8/28/2016	-1	15	150200	KWH	0.348	G		
	D	8/28/2016 2:15	8/28/2016	-1	15	150215	KWH	0.408	G		
	D	8/28/2016 2:30	8/28/2016	-1	15	150230	KWH	0.404	G		
	D	8/28/2016 2:45	8/28/2016	-1	15	150245	KWH	0.384	G		
	D	8/28/2016 3:00	8/28/2016	-1	15	150300	KWH	0.38	G		
	D	8/28/2016 3:15	8/28/2016	-1	15	150315	KWH	0.408	G		
	D	8/28/2016 3:30	8/28/2016	-1	15	150330	KWH	0.384	G		
	D	8/28/2016 3:45	8/28/2016	-1	15	150345	KWH	0.52	G		
	D	8/28/2016 4:00	8/28/2016	-1	15	150400	KWH	0.404	G		
	D	8/28/2016 4:15	8/28/2016	-1	15	150415	KWH	0.356	G		
	D	8/28/2016 4:30	8/28/2016	-1	15	150430	KWH	0.38	G		
	D	8/28/2016 4:45	8/28/2016	-1	15	150445	KWH	0.388	G		
	D	8/28/2016 5:00	8/28/2016	-1	15	150500	KWH	0.352	G		
	D	8/28/2016 5:15	8/28/2016	-1	15	150515	KWH	0.396	G		
	D	8/28/2016 5:30	8/28/2016	-1	15	150530	KWH	0.4	G		
	D	8/28/2016 5:45	8/28/2016	-1	15	150545	KWH	0.368	G		
	D	8/28/2016 6:00	8/28/2016	-1	15	150600	KWH	0.412	G		
	D	8/28/2016 6:15	8/28/2016	-1	15	150615	KWH	0.388	G		
	D	8/28/2016 6:30	8/28/2016	-1	15	150630	KWH	0.352	G		
	D	8/28/2016 6:45	8/28/2016	-1	15	150645	KWH	0.36	G		
	D	8/28/2016 7:00	8/28/2016	-1	15	150700	KWH	0.28	G		
	D	8/28/2016 7:15	8/28/2016	-1	15	150715	KWH	0.308	G		
	D	8/28/2016 7:30	8/28/2016	-1	15	150730	KWH	0.316	G		
	D	8/28/2016 7:45	8/28/2016	-1	15	150745	KWH	0.312	G		
	D	8/28/2016 8:00	8/28/2016	-1	15	150800	KWH	0.308	G		
	D	8/28/2016 8:15	8/28/2016	-1	15	150815	KWH	0.268	G		
	D	8/28/2016 8:30	8/28/2016	-1	15	150830	KWH	0.3	G		
	D	8/28/2016 8:45	8/28/2016	-1	15	150845	KWH	0.288	G		
	D	8/28/2016 9:00	8/28/2016	-1	15	150900	KWH	0.256	G		
	D	8/28/2016 9:15	8/28/2016	-1	15	150915	KWH	0.324	G		
	D	8/28/2016 9:30	8/28/2016	-1	15	150930	KWH	0.38	G		
	D	8/28/2016 9:45	8/28/2016	-1	15	150945	KWH	0.288	G		
	D	8/28/2016 10:00	8/28/2016	-1	15	151000	KWH	0.316	G		
	D	8/28/2016 10:15	8/28/2016	-1	15	151015	KWH	0.276	G		
	D	8/28/2016 10:30	8/28/2016	-1	15	151030	KWH	0.3	G		
	D	8/28/2016 10:45	8/28/2016	-1	15	151045	KWH	0.312	G		
	D	8/28/2016 11:00	8/28/2016	-1	15	151100	KWH	0.268	G		
	D	8/28/2016 11:15	8/28/2016	-1	15	151115	KWH	0.304	G		
	D	8/28/2016 11:30	8/28/2016	-1	15	151130	KWH	0.304	G		
	D	8/28/2016 11:45	8/28/2016	-1	15	151145	KWH	0.272	G		
	D	8/28/2016 12:00	8/28/2016	-1	15	151200	KWH	0.312	G		
	D	8/28/2016 12:15	8/28/2016	-1	15	151215	KWH	0.284	G		
	D	8/28/2016 12:30	8/28/2016	-1	15	151230	KWH	0.28	G		
	D	8/28/2016 12:45	8/28/2016	-1	15	151245	KWH	0.308	G		
	D	8/28/2016 13:00	8/28/2016	-1	15	151300	KWH	0.288	G		
	D	8/28/2016 13:15	8/28/2016	-1	15	151315	KWH	0.28	G		
	D	8/28/2016 13:30	8/28/2016	-1	15	151330	KWH	0.308	G		
	D	8/28/2016 13:45	8/28/2016	-1	15	151345	KWH	0.272	G		
	D	8/28/2016 14:00	8/28/2016	-1	15	151400	KWH	0.292	G		
	D	8/28/2016 14:15	8/28/2016	-1	15	151415	KWH	0.308	G		
	D	8/28/2016 14:30	8/28/2016	-1	15	151430	KWH	0.264	G		
	D	8/28/2016 14:45	8/28/2016	-1	15	151445	KWH	0.304	G		
	D	8/28/2016 15:00	8/28/2016	-1	15	151500	KWH	0.3	G		
	D	8/28/2016 15:15	8/28/2016	-1	15	151515	KWH	0.268	G		
	D	8/28/2016 15:30	8/28/2016	-1	15	151530	KWH	0.304	G		
	D	8/28/2016 15:45	8/28/2016	-1	15	151545	KWH	0.296	G		
	D	8/28/2016 16:00	8/28/2016	-1	15	151600	KWH	0.268	G		
	D	8/28/2016 16:15	8/28/2016	-1	15	151615	KWH	0.304	G		
	D	8/28/2016 16:30	8/28/2016	-1	15	151630	KWH	0.292	G		
	D	8/28/2016 16:45	8/28/2016	-1	15	151645	KWH	0.268	G		
	D	8/28/2016 17:00	8/28/2016	-1	15	151700	KWH	0.436	G		
	D	8/28/2016 17:15	8/28/2016	-1	15	151715	KWH	0.3	G		
	D	8/28/2016 17:30	8/28/2016	-1	15	151730	KWH	0.348	G		
	D	8/28/2016 17:45	8/28/2016	-1	15	151745	KWH	0.26	G		
	D	8/28/2016 18:00	8/28/2016	-1	15	151800	KWH	0.304	G		
	D	8/28/2016 18:15	8/28/2016	-1	15	151815	KWH	0.308	G		
	D	8/28/2016 18:30	8/28/2016	-1	15	151830	KWH	0.304	G		
	D	8/28/2016 18:45	8/28/2016	-1	15	151845	KWH	0.304	G		
	D	8/28/2016 19:00	8/28/2016	-1	15	151900	KWH	0.292	G		
	D	8/28/2016 19:15	8/28/2016	-1	15	151915	KWH	0.272	G		
	D	8/28/2016 19:30	8/28/2016	-1	15	151930	KWH	0.304	G		
	D	8/28/2016 19:45	8/28/2016	-1	15	151945	KWH	0.344	G		
	D	8/28/2016 20:00	8/28/2016	-1	15	152000	KWH	0.368	G		
	D	8/28/2016 20:15	8/28/2016	-1	15	152015	KWH	0.364	G		
	D	8/28/2016 20:30	8/28/2016	-1	15	152030	KWH	0.392	G		
	D	8/28/2016 20:45	8/28/2016	-1	15	152045	KWH	0.392	G		
	D	8/28/2016 21:00	8/28/2016	-1	15	152100	KWH	0.364	G		
	D	8/28/2016 21:15	8/28/2016	-1	15	152115	KWH	0.372	G		
	D	8/28/2016 21:30	8/28/2016	-1	15	152130	KWH	0.396	G		
	D	8/28/2016 21:45	8/28/2016	-1	15	152145	KWH	0.4	G		
	D	8/28/2016 22:00	8/28/2016	-1	15	152200	KWH	0.372	G		
	D	8/28/2016 22:15	8/28/2016	-1	15	152215	KWH	0.38	G		
	D	8/28/2016 22:30	8/28/2016	-1	15	152230	KWH	0.4	G		
	D	8/28/2016 22:45	8/28/2016	-1	15	152245	KWH	0.4	G		
	D	8/28/2016 23:00	8/28/2016	-1	15	152300	KWH	0.372	G		
	D	8/28/2016 23:15	8/28/2016	-1	15	152315	KWH	0.384	G		
	D	8/28/2016 23:30	8/28/2016	-1	15	152330	KWH	0.4	G		
	D	8/28/2016 23:45	8/28/2016	-1	15	152345	KWH	0.404	G		
	D	8/29/2016 0:00	8/28/2016	-1	15	150000	KWH	0.364	G		
	D	8/29/2016 0:15	8/29/2016	-1	15	150015	KWH	0.388	G		
	D	8/29/2016 0:30	8/29/2016	-1	15	150030	KWH	0.404	G		
	D	8/29/2016 0:45	8/29/2016	-1	15	150045	KWH	0.404	G		
	D	8/29/2016 1:00	8/29/2016	-1	15	150100	KWH	0.376	G		
	D	8/29/2016 1:15	8/29/2016	-1	15	150115	KWH	0.376	G		
